Record Length,9216,,Source,CH1
Sample Interval,0.0013020833750,,Second,Volt
,,, 0.56000000000,-0.11200
,,, 0.56200000000,-0.04000
,,, 0.56400000000,0.10400
,,, 0.56600000000,0.17600
,,, 0.56800000000,0.24800
,,, 0.57000000000,0.28800
,,, 0.57200000000,0.09600
,,, 0.57400000000,0.08000
,,, 0.57600000000,0.08000
,,, 0.57800000000,0.08000
,,, 0.58000000000,0.08000
,,, 0.58200000000,0.08000
,,, 0.58400000000,0.05600
,,, 0.58600000000,0.03200
,,, 0.58800000000,-0.00800
,,, 0.59000000000,-0.04000
,,, 0.59200000000,-0.01600
,,, 0.59400000000,-0.04000
,,, 0.59600000000,-0.00800
,,, 0.59800000000,-0.03200
,,, 0.59999993750,-0.03200
,,, 0.60199993750,-0.04800
,,, 0.60400000000,-0.05600
,,, 0.60599993750,-0.04800
,,, 0.60800000000,-0.09600
,,, 0.60999993750,-0.08000
,,, 0.61200000000,-0.12000
,,, 0.61399993750,-0.07200
,,, 0.61599993750,-0.08800
,,, 0.61800000000,-0.12800
,,, 0.61999993750,-0.08800
,,, 0.62200000000,-0.05600
,,, 0.62399993750,-0.07200
,,, 0.62600000000,-0.05600
,,, 0.62799993750,-0.04000
,,, 0.62999993750,-0.02400
,,, 0.63200000000,-0.00800
,,, 0.63399993750,-0.00800
,,, 0.63600000000,-0.00800
,,, 0.63799993750,-0.00800
,,, 0.64000000000,0.00
,,, 0.64199993750,0.02400
,,, 0.64400000000,0.02400
,,, 0.64599993750,0.03200
,,, 0.64800000000,0.03200
,,, 0.65000000000,0.08000
,,, 0.65200000000,0.05600
,,, 0.65400000000,0.05600
,,, 0.65599993750,0.07200
,,, 0.65800000000,0.07200
,,, 0.65999993750,0.07200
,,, 0.66200000000,0.12000
,,, 0.66400000000,0.08000
,,, 0.66600000000,0.09600
,,, 0.66800000000,0.09600
,,, 0.66999993750,0.08000
,,, 0.67200000000,0.11200
,,, 0.67399993750,0.08800
,,, 0.67600000000,0.06400
,,, 0.67800000000,0.07200
,,, 0.68000000000,0.08800
,,, 0.68200000000,0.05600
,,, 0.68400000000,0.05600
,,, 0.68600000000,0.04000
,,, 0.68800000000,0.04000
,,, 0.69000000000,0.01600
,,, 0.69200006250,0.01600
,,, 0.69400000000,0.00
,,, 0.69600000000,-0.00800
,,, 0.69800000000,-0.01600
,,, 0.70000000000,-0.04800
,,, 0.70200000000,-0.03200
,,, 0.70400000000,-0.02400
,,, 0.70600000000,-0.04000
,,, 0.70800000000,-0.09600
,,, 0.71000000000,-0.05600
,,, 0.71200000000,-0.10400
,,, 0.71400000000,-0.05600
,,, 0.71600000000,-0.07200
,,, 0.71800000000,-0.06400
,,, 0.72000000000,-0.07200
,,, 0.72199993750,-0.09600
,,, 0.72400000000,-0.05600
,,, 0.72599993750,-0.06400
,,, 0.72800000000,-0.04800
,,, 0.72999993750,-0.05600
,,, 0.73200000000,-0.04000
,,, 0.73399993750,-0.02400
,,, 0.73599993750,-0.03200
,,, 0.73800000000,-0.03200
,,, 0.73999993750,-0.00800
,,, 0.74200000000,0.00
,,, 0.74399993750,0.00
,,, 0.74600000000,0.02400
,,, 0.74799993750,0.04000
,,, 0.74999993750,0.03200
,,, 0.75200000000,0.04800
,,, 0.75399993750,0.01600
,,, 0.75600000000,0.03200
,,, 0.75799993750,0.04000
,,, 0.76000000000,0.06400
,,, 0.76199993750,0.10400
,,, 0.76400000000,0.04800
,,, 0.76600000000,0.06400
,,, 0.76800000000,0.04800
,,, 0.77000000000,0.07200
,,, 0.77200000000,0.08000
,,, 0.77400000000,0.06400
,,, 0.77599993750,0.06400
,,, 0.77800000000,0.06400
,,, 0.78000000000,0.06400
,,, 0.78200000000,0.06400
,,, 0.78400000000,-0.00800
,,, 0.78600000000,-0.01600
,,, 0.78800000000,-0.03200
,,, 0.78999993750,-0.04800
,,, 0.79200000000,-0.05600
,,, 0.79400000000,-0.08800
,,, 0.79600000000,-0.06400
,,, 0.79800000000,-0.05600
,,, 0.80000000000,-0.05600
,,, 0.80200000000,-0.08000
,,, 0.80400000000,-0.08000
,,, 0.80600000000,-0.08000
,,, 0.80800000000,-0.08800
,,, 0.81000000000,-0.08800
,,, 0.81200006250,-0.08800
,,, 0.81400000000,-0.07200
,,, 0.81600000000,-0.10400
,,, 0.81800000000,-0.09600
,,, 0.82000000000,-0.07200
,,, 0.82200000000,-0.08800
,,, 0.82400000000,-0.05600
,,, 0.82600006250,-0.02400
,,, 0.82800000000,-0.04000
,,, 0.83000000000,0.03200
,,, 0.83200000000,-0.01600
,,, 0.83400000000,-0.02400
,,, 0.83600000000,-0.01600
,,, 0.83800000000,-0.00800
,,, 0.84000000000,0.01600
,,, 0.84199993750,0.04000
,,, 0.84400000000,0.00
,,, 0.84599993750,0.03200
,,, 0.84800000000,0.03200
,,, 0.84999993750,0.04800
,,, 0.85200000000,0.06400
,,, 0.85400000000,0.08000
,,, 0.85599993750,0.03200
,,, 0.85800000000,0.03200
,,, 0.85999993750,0.05600
,,, 0.86200000000,0.05600
,,, 0.86399993750,0.05600
,,, 0.86600000000,0.04800
,,, 0.86800000000,0.05600
,,, 0.86999993750,0.04000
,,, 0.87200000000,0.03200
,,, 0.87399993750,0.06400
,,, 0.87600000000,0.00800
,,, 0.87799993750,0.00
,,, 0.88000000000,-0.01600
,,, 0.88200000000,-0.01600
,,, 0.88400000000,0.00
,,, 0.88600000000,0.00800
,,, 0.88800000000,-0.00800
,,, 0.89000000000,-0.00800
,,, 0.89200000000,-0.05600
,,, 0.89400000000,-0.07200
,,, 0.89599993750,-0.04000
,,, 0.89800000000,-0.07200
,,, 0.90000000000,-0.05600
,,, 0.90200000000,-0.08800
,,, 0.90400000000,-0.16800
,,, 0.90600000000,-0.06400
,,, 0.90800000000,-0.09600
,,, 0.90999993750,-0.08000
,,, 0.91200000000,-0.11200
,,, 0.91400000000,-0.07200
,,, 0.91600000000,-0.09600
,,, 0.91800000000,-0.11200
,,, 0.91999993750,-0.08000
,,, 0.92199993750,-0.04000
,,, 0.92399993750,-0.12000
,,, 0.92599993750,-0.05600
,,, 0.92800000000,-0.04800
,,, 0.92999993750,-0.01600
,,, 0.93200000000,-0.04800
,,, 0.93399993750,-0.05600
,,, 0.93599993750,-0.00800
,,, 0.93799993750,-0.03200
,,, 0.93999993750,-0.00800
,,, 0.94200000000,0.02400
,,, 0.94399993750,0.02400
,,, 0.94600000000,0.03200
,,, 0.94799993750,0.03200
,,, 0.94999993750,0.04800
,,, 0.95199993750,-0.00800
,,, 0.95399993750,0.06400
,,, 0.95600000000,0.07200
,,, 0.95799993750,0.04000
,,, 0.96000000000,0.03200
,,, 0.96199993750,0.02400
,,, 0.96400000000,0.02400
,,, 0.96599993750,0.04800
,,, 0.96800000000,0.03200
,,, 0.97000000000,0.03200
,,, 0.97200000000,-0.01600
,,, 0.97400000000,0.00800
,,, 0.97599993750,0.00800
,,, 0.97800000000,0.00800
,,, 0.97999993750,0.00800
,,, 0.98200000000,0.00800
,,, 0.98399993750,-0.07200
,,, 0.98600000000,-0.05600
,,, 0.98800000000,-0.06400
,,, 0.98999993750,-0.04800
,,, 0.99200000000,-0.05600
,,, 0.99399993750,-0.06400
,,, 0.99600000000,-0.08000
,,, 0.99799993750,-0.07200
,,, 1.00000000000,-0.07200
,,, 1.00200000000,-0.08800
,,, 1.00399993800,-0.10400
,,, 1.00600006300,-0.15200
,,, 1.00800000000,-0.06400
,,, 1.01000000000,-0.08800
,,, 1.01199993800,-0.10400
,,, 1.01400006300,-0.08800
,,, 1.01600006300,-0.08000
,,, 1.01800000000,-0.05600
,,, 1.02000000000,-0.04800
,,, 1.02199993800,-0.04000
,,, 1.02400006300,-0.01600
,,, 1.02600000000,-0.00800
,,, 1.02800000000,-0.01600
,,, 1.03000000000,-0.02400
,,, 1.03199993800,-0.00800
,,, 1.03400006300,0.01600
,,, 1.03600000000,0.01600
,,, 1.03800000000,0.03200
,,, 1.03999993800,0.03200
,,, 1.04199993800,0.04800
,,, 1.04399993800,0.03200
,,, 1.04600000000,0.06400
,,, 1.04800000000,0.04000
,,, 1.05000000000,0.06400
,,, 1.05199987500,0.04000
,,, 1.05400000000,0.03200
,,, 1.05600000000,0.04800
,,, 1.05800000000,0.04800
,,, 1.06000000000,0.04800
,,, 1.06199987500,0.05600
,,, 1.06400000000,0.01600
,,, 1.06600000000,0.04000
,,, 1.06800000000,0.00
,,, 1.06999987500,0.00
,,, 1.07199987500,0.02400
,,, 1.07400000000,-0.00800
,,, 1.07600000000,-0.02400
,,, 1.07800000000,-0.02400
,,, 1.07999987500,-0.02400
,,, 1.08199987500,-0.04000
,,, 1.08399987500,0.00
,,, 1.08600000000,-0.05600
,,, 1.08800000000,-0.06400
,,, 1.08999987500,-0.08800
,,, 1.09199987500,-0.07200
,,, 1.09400000000,-0.10400
,,, 1.09600000000,-0.12000
,,, 1.09799987500,-0.08000
,,, 1.09999987500,-0.08800
,,, 1.10199987500,-0.08800
,,, 1.10400000000,-0.10400
,,, 1.10600000000,-0.08000
,,, 1.10799987500,-0.08800
,,, 1.10999987500,-0.08800
,,, 1.11199987500,-0.08800
,,, 1.11400000000,-0.05600
,,, 1.11599987500,-0.05600
,,, 1.11799987500,-0.04800
,,, 1.12000000000,-0.03200
,,, 1.12200000000,-0.04000
,,, 1.12400000000,-0.00800
,,, 1.12600000000,-0.00800
,,, 1.12800000000,0.00
,,, 1.13000000000,-0.02400
,,, 1.13200000000,0.01600
,,, 1.13400012500,0.00
,,, 1.13600000000,0.03200
,,, 1.13800000000,0.01600
,,, 1.14000000000,0.03200
,,, 1.14200000000,0.03200
,,, 1.14400000000,0.03200
,,, 1.14600000000,0.07200
,,, 1.14800000000,0.05600
,,, 1.15000000000,0.03200
,,, 1.15200000000,0.04800
,,, 1.15400000000,0.04800
,,, 1.15600000000,0.07200
,,, 1.15800000000,0.04000
,,, 1.16000000000,0.03200
,,, 1.16200000000,0.03200
,,, 1.16399987500,0.04000
,,, 1.16600000000,0.01600
,,, 1.16800000000,0.01600
,,, 1.17000000000,0.01600
,,, 1.17199987500,0.01600
,,, 1.17400000000,-0.01600
,,, 1.17600000000,-0.01600
,,, 1.17800000000,-0.01600
,,, 1.18000000000,-0.01600
,,, 1.18199987500,-0.01600
,,, 1.18400000000,-0.09600
,,, 1.18600000000,-0.08800
,,, 1.18800000000,-0.12000
,,, 1.19000000000,-0.10400
,,, 1.19199987500,-0.06400
,,, 1.19400000000,-0.10400
,,, 1.19600000000,-0.08800
,,, 1.19800000000,-0.08000
,,, 1.19999987500,-0.11200
,,, 1.20199987500,-0.09600
,,, 1.20399987500,-0.05600
,,, 1.20600000000,-0.05600
,,, 1.20800000000,-0.05600
,,, 1.20999987500,-0.04800
,,, 1.21199987500,-0.06400
,,, 1.21400000000,-0.01600
,,, 1.21600000000,-0.00800
,,, 1.21799987500,-0.00800
,,, 1.21999987500,-0.00800
,,, 1.22199987500,0.00800
,,, 1.22400000000,0.01600
,,, 1.22600000000,-0.00800
,,, 1.22799987500,0.02400
,,, 1.22999987500,0.05600
,,, 1.23199987500,0.02400
,,, 1.23400000000,0.04800
,,, 1.23600000000,0.03200
,,, 1.23799987500,0.08800
,,, 1.24000000000,0.03200
,,, 1.24200000000,0.01600
,,, 1.24400000000,0.04800
,,, 1.24600000000,0.04800
,,, 1.24800000000,0.04800
,,, 1.25000000000,0.04800
,,, 1.25200000000,0.03200
,,, 1.25400012500,0.02400
,,, 1.25600000000,0.02400
,,, 1.25800000000,0.01600
,,, 1.26000000000,0.01600
,,, 1.26200000000,0.00800
,,, 1.26400000000,-0.01600
,,, 1.26600000000,-0.00800
,,, 1.26800000000,-0.00800
,,, 1.27000000000,-0.02400
,,, 1.27200000000,-0.00800
,,, 1.27400000000,-0.04800
,,, 1.27600000000,-0.04000
,,, 1.27800000000,-0.07200
,,, 1.28000000000,-0.05600
,,, 1.28200000000,-0.06400
,,, 1.28399987500,-0.08000
,,, 1.28600000000,-0.08800
,,, 1.28800000000,-0.08800
,,, 1.29000000000,-0.08000
,,, 1.29199987500,-0.09600
,,, 1.29400000000,-0.09600
,,, 1.29600000000,-0.05600
,,, 1.29800000000,-0.12000
,,, 1.30000000000,-0.09600
,,, 1.30199987500,-0.08800
,,, 1.30400000000,-0.12000
,,, 1.30600000000,-0.08000
,,, 1.30800000000,-0.02400
,,, 1.31000000000,-0.05600
,,, 1.31199987500,-0.06400
,,, 1.31400000000,-0.06400
,,, 1.31600000000,-0.04800
,,, 1.31800000000,-0.04000
,,, 1.31999987500,-0.02400
,,, 1.32199987500,-0.00800
,,, 1.32399987500,0.00800
,,, 1.32600000000,0.00
,,, 1.32800000000,-0.00800
,,, 1.32999987500,0.01600
,,, 1.33199987500,0.04000
,,, 1.33400000000,0.03200
,,, 1.33600000000,0.06400
,,, 1.33800000000,0.04000
,,, 1.33999987500,0.03200
,,, 1.34199987500,0.04000
,,, 1.34400000000,0.03200
,,, 1.34600000000,0.05600
,,, 1.34799987500,0.04800
,,, 1.34999987500,0.04000
,,, 1.35199987500,0.03200
,,, 1.35400000000,0.03200
,,, 1.35600000000,0.02400
,,, 1.35799987500,0.00800
,,, 1.36000000000,0.00
,,, 1.36200000000,0.02400
,,, 1.36400000000,0.00800
,,, 1.36600000000,-0.00800
,,, 1.36800000000,-0.03200
,,, 1.37000000000,-0.01600
,,, 1.37200000000,-0.01600
,,, 1.37400012500,-0.04000
,,, 1.37600000000,-0.04000
,,, 1.37800000000,-0.04000
,,, 1.38000000000,-0.04000
,,, 1.38200000000,-0.04000
,,, 1.38400012500,-0.05600
,,, 1.38600000000,-0.08000
,,, 1.38800000000,-0.09600
,,, 1.39000000000,-0.10400
,,, 1.39200000000,-0.08000
,,, 1.39400000000,-0.08800
,,, 1.39600000000,-0.10400
,,, 1.39800000000,-0.08000
,,, 1.40000000000,-0.06400
,,, 1.40200000000,-0.04800
,,, 1.40399987500,-0.01600
,,, 1.40600000000,-0.04000
,,, 1.40800000000,-0.01600
,,, 1.41000000000,-0.02400
,,, 1.41200000000,0.00
,,, 1.41400000000,0.00
,,, 1.41600000000,0.02400
,,, 1.41800000000,0.00
,,, 1.42000000000,0.03200
,,, 1.42199987500,0.03200
,,, 1.42400000000,0.03200
,,, 1.42600000000,0.00800
,,, 1.42800000000,0.03200
,,, 1.43000000000,0.06400
,,, 1.43199987500,0.02400
,,, 1.43400000000,0.04800
,,, 1.43600000000,0.05600
,,, 1.43800000000,0.06400
,,, 1.44000000000,0.03200
,,, 1.44199987500,0.06400
,,, 1.44399987500,0.04800
,,, 1.44600000000,0.04800
,,, 1.44800000000,0.03200
,,, 1.44999987500,0.01600
,,, 1.45199987500,0.01600
,,, 1.45400000000,0.00
,,, 1.45600000000,-0.02400
,,, 1.45800000000,-0.02400
,,, 1.45999987500,-0.02400
,,, 1.46199987500,-0.02400
,,, 1.46400000000,-0.05600
,,, 1.46600000000,-0.03200
,,, 1.46799987500,-0.05600
,,, 1.46999987500,-0.08000
,,, 1.47199987500,-0.04800
,,, 1.47400000000,-0.06400
,,, 1.47600000000,-0.05600
,,, 1.47799987500,-0.09600
,,, 1.48000000000,-0.12000
,,, 1.48200000000,-0.12800
,,, 1.48400000000,-0.09600
,,, 1.48600000000,-0.09600
,,, 1.48800000000,-0.08000
,,, 1.49000000000,-0.08800
,,, 1.49200000000,-0.10400
,,, 1.49400012500,-0.05600
,,, 1.49600000000,-0.07200
,,, 1.49800000000,-0.08800
,,, 1.50000000000,-0.08800
,,, 1.50200000000,-0.06400
,,, 1.50400012500,-0.05600
,,, 1.50600000000,-0.02400
,,, 1.50800000000,-0.04000
,,, 1.51000000000,-0.02400
,,, 1.51200000000,-0.01600
,,, 1.51400000000,-0.01600
,,, 1.51600000000,0.00
,,, 1.51800000000,0.00
,,, 1.52000000000,0.05600
,,, 1.52200000000,0.03200
,,, 1.52399987500,0.03200
,,, 1.52600000000,0.05600
,,, 1.52800000000,0.03200
,,, 1.53000000000,0.07200
,,, 1.53200000000,0.04800
,,, 1.53400000000,0.03200
,,, 1.53600000000,0.06400
,,, 1.53800000000,0.03200
,,, 1.54000000000,0.04000
,,, 1.54199987500,0.04000
,,, 1.54400000000,0.03200
,,, 1.54600000000,0.03200
,,, 1.54800000000,0.03200
,,, 1.55000000000,0.03200
,,, 1.55199987500,0.00800
,,, 1.55400000000,0.01600
,,, 1.55600000000,-0.00800
,,, 1.55800000000,0.01600
,,, 1.56000000000,-0.00800
,,, 1.56199987500,0.00
,,, 1.56399987500,-0.02400
,,, 1.56600000000,-0.07200
,,, 1.56800000000,-0.07200
,,, 1.56999987500,-0.04800
,,, 1.57199987500,-0.11200
,,, 1.57400000000,-0.06400
,,, 1.57600000000,-0.06400
,,, 1.57800000000,-0.06400
,,, 1.57999987500,-0.06400
,,, 1.58199987500,-0.06400
,,, 1.58400000000,-0.07200
,,, 1.58600000000,-0.05600
,,, 1.58800000000,-0.09600
,,, 1.58999987500,-0.07200
,,, 1.59199987500,-0.07200
,,, 1.59400000000,-0.04000
,,, 1.59600000000,-0.06400
,,, 1.59799987500,-0.05600
,,, 1.60000000000,-0.03200
,,, 1.60200000000,-0.02400
,,, 1.60400000000,0.00800
,,, 1.60600012500,-0.01600
,,, 1.60800000000,0.01600
,,, 1.61000000000,0.01600
,,, 1.61200000000,0.02400
,,, 1.61400012500,0.01600
,,, 1.61600000000,0.04800
,,, 1.61800000000,0.02400
,,, 1.62000000000,0.03200
,,, 1.62200000000,0.06400
,,, 1.62400012500,0.04800
,,, 1.62600000000,-0.00800
,,, 1.62800000000,0.05600
,,, 1.63000000000,0.03200
,,, 1.63200000000,0.04000
,,, 1.63400012500,0.04000
,,, 1.63600000000,0.05600
,,, 1.63800000000,0.01600
,,, 1.64000000000,0.03200
,,, 1.64200000000,0.03200
,,, 1.64399987500,0.03200
,,, 1.64600000000,0.01600
,,, 1.64800000000,0.00
,,, 1.65000000000,-0.02400
,,, 1.65200000000,-0.04800
,,, 1.65400000000,-0.03200
,,, 1.65600000000,-0.04800
,,, 1.65800000000,-0.05600
,,, 1.66000000000,-0.05600
,,, 1.66200000000,-0.09600
,,, 1.66400000000,-0.08000
,,, 1.66600000000,-0.08000
,,, 1.66800000000,-0.07200
,,, 1.67000000000,-0.06400
,,, 1.67199987500,-0.08800
,,, 1.67400000000,-0.10400
,,, 1.67600000000,-0.12000
,,, 1.67800000000,-0.09600
,,, 1.68000000000,-0.08800
,,, 1.68199987500,-0.08800
,,, 1.68399987500,-0.08000
,,, 1.68600000000,-0.05600
,,, 1.68800000000,-0.08800
,,, 1.69000000000,-0.07200
,,, 1.69199987500,-0.05600
,,, 1.69400000000,-0.04800
,,, 1.69600000000,-0.08000
,,, 1.69800000000,-0.05600
,,, 1.69999987500,-0.01600
,,, 1.70199987500,0.00800
,,, 1.70400000000,0.01600
,,, 1.70600000000,-0.04000
,,, 1.70800000000,0.03200
,,, 1.70999987500,0.02400
,,, 1.71199987500,0.00
,,, 1.71400000000,0.03200
,,, 1.71600000000,0.03200
,,, 1.71799987500,0.03200
,,, 1.71999987500,0.03200
,,, 1.72199987500,0.04800
,,, 1.72399987500,0.04000
,,, 1.72600000000,0.04800
,,, 1.72799987500,0.04800
,,, 1.72999987500,0.05600
,,, 1.73199987500,0.02400
,,, 1.73400000000,0.08000
,,, 1.73600000000,0.03200
,,, 1.73799987500,0.03200
,,, 1.73999987500,0.00800
,,, 1.74199987500,0.01600
,,, 1.74400000000,0.00
,,, 1.74599987500,0.00
,,, 1.74799987500,-0.00800
,,, 1.74999987500,-0.01600
,,, 1.75199987500,0.01600
,,, 1.75400000000,-0.03200
,,, 1.75599987500,-0.01600
,,, 1.75799987500,-0.06400
,,, 1.76000000000,-0.08000
,,, 1.76200000000,-0.05600
,,, 1.76400000000,-0.06400
,,, 1.76600000000,-0.10400
,,, 1.76800000000,-0.08800
,,, 1.77000000000,-0.08000
,,, 1.77200000000,-0.08800
,,, 1.77400000000,-0.11200
,,, 1.77600000000,-0.11200
,,, 1.77800000000,-0.11200
,,, 1.78000000000,-0.11200
,,, 1.78200000000,-0.11200
,,, 1.78400000000,-0.00800
,,, 1.78600000000,-0.05600
,,, 1.78800000000,-0.07200
,,, 1.79000000000,-0.05600
,,, 1.79199987500,-0.04000
,,, 1.79400000000,0.04800
,,, 1.79600000000,-0.01600
,,, 1.79800000000,-0.03200
,,, 1.80000000000,0.03200
,,, 1.80199987500,0.00800
,,, 1.80399987500,0.04000
,,, 1.80600000000,0.00800
,,, 1.80800000000,0.03200
,,, 1.81000000000,0.08000
,,, 1.81199987500,0.04800
,,, 1.81400000000,0.04800
,,, 1.81600000000,0.03200
,,, 1.81800000000,0.05600
,,, 1.81999987500,0.04800
,,, 1.82199987500,0.04800
,,, 1.82400000000,0.08800
,,, 1.82600000000,0.00
,,, 1.82800000000,0.03200
,,, 1.82999987500,0.04000
,,, 1.83199987500,0.03200
,,, 1.83400000000,0.02400
,,, 1.83600000000,0.00800
,,, 1.83800000000,0.02400
,,, 1.83999987500,0.00
,,, 1.84199987500,-0.02400
,,, 1.84399987500,-0.02400
,,, 1.84600000000,-0.03200
,,, 1.84799987500,-0.04800
,,, 1.84999987500,-0.06400
,,, 1.85199987500,-0.05600
,,, 1.85400000000,-0.08000
,,, 1.85600000000,-0.07200
,,, 1.85799987500,-0.11200
,,, 1.85999987500,-0.10400
,,, 1.86199987500,-0.10400
,,, 1.86400000000,-0.07200
,,, 1.86599987500,-0.10400
,,, 1.86799987500,-0.08800
,,, 1.86999987500,-0.08800
,,, 1.87199987500,-0.11200
,,, 1.87400000000,-0.10400
,,, 1.87599987500,-0.12000
,,, 1.87799987500,-0.10400
,,, 1.88000000000,-0.08800
,,, 1.88200000000,-0.06400
,,, 1.88400000000,-0.04800
,,, 1.88600000000,-0.05600
,,, 1.88800000000,-0.07200
,,, 1.89000000000,-0.05600
,,, 1.89200000000,-0.03200
,,, 1.89400000000,-0.02400
,,, 1.89600000000,-0.03200
,,, 1.89800000000,-0.02400
,,, 1.90000000000,0.02400
,,, 1.90200000000,0.00
,,, 1.90400000000,-0.00800
,,, 1.90600000000,0.02400
,,, 1.90800000000,0.04800
,,, 1.91000000000,0.04800
,,, 1.91200000000,0.04000
,,, 1.91400000000,0.03200
,,, 1.91600000000,0.03200
,,, 1.91800000000,0.02400
,,, 1.92000000000,0.02400
,,, 1.92199987500,0.02400
,,, 1.92399987500,0.03200
,,, 1.92600000000,0.03200
,,, 1.92800000000,0.00
,,, 1.93000000000,0.03200
,,, 1.93199987500,0.03200
,,, 1.93400000000,0.01600
,,, 1.93600000000,0.00800
,,, 1.93800000000,0.00800
,,, 1.94000000000,-0.01600
,,, 1.94199987500,-0.01600
,,, 1.94400000000,-0.05600
,,, 1.94600000000,-0.04800
,,, 1.94800000000,-0.04800
,,, 1.94999987500,-0.09600
,,, 1.95199987500,-0.03200
,,, 1.95400000000,-0.02400
,,, 1.95600000000,-0.10400
,,, 1.95800000000,-0.09600
,,, 1.95999987500,-0.13600
,,, 1.96199987500,-0.12000
,,, 1.96399987500,-0.10400
,,, 1.96600000000,-0.12000
,,, 1.96799987500,-0.12000
,,, 1.96999987500,-0.10400
,,, 1.97199987500,-0.11200
,,, 1.97400000000,-0.11200
,,, 1.97600000000,-0.11200
,,, 1.97799987500,-0.11200
,,, 1.97999987500,-0.11200
,,, 1.98199987500,-0.11200
,,, 1.98400000000,-0.02400
,,, 1.98600000000,-0.01600
,,, 1.98799987500,-0.00800
,,, 1.98999987500,0.00800
,,, 1.99199987500,0.02400
,,, 1.99400000000,0.03200
,,, 1.99599987500,0.00800
,,, 1.99799987500,0.00
,,, 2.00000000000,0.03200
,,, 2.00200012500,0.03200
,,, 2.00400000000,0.04000
,,, 2.00600000000,0.03200
,,, 2.00799987500,0.04800
,,, 2.01000000000,0.04800
,,, 2.01200012500,0.01600
,,, 2.01400000000,0.02400
,,, 2.01600000000,0.06400
,,, 2.01799987500,0.04000
,,, 2.02000000000,0.04800
,,, 2.02200012500,0.03200
,,, 2.02399987500,0.02400
,,, 2.02600000000,0.01600
,,, 2.02800012500,0.01600
,,, 2.03000000000,0.01600
,,, 2.03200012500,-0.00800
,,, 2.03399987500,-0.00800
,,, 2.03600000000,-0.03200
,,, 2.03800012500,-0.04800
,,, 2.04000000000,-0.04800
,,, 2.04200000000,-0.08800
,,, 2.04399987500,-0.04800
,,, 2.04600000000,-0.07200
,,, 2.04799987500,-0.08800
,,, 2.05000000000,-0.06400
,,, 2.05200000000,-0.12000
,,, 2.05399987500,-0.08800
,,, 2.05600000000,-0.04800
,,, 2.05799987500,-0.07200
,,, 2.06000000000,-0.06400
,,, 2.06200000000,-0.05600
,,, 2.06399987500,-0.08000
,,, 2.06600000000,-0.08000
,,, 2.06800012500,-0.09600
,,, 2.06999987500,-0.06400
,,, 2.07200000000,-0.04800
,,, 2.07399987500,-0.08800
,,, 2.07600000000,-0.08800
,,, 2.07800012500,-0.02400
,,, 2.07999987500,-0.05600
,,, 2.08200000000,-0.00800
,,, 2.08399987500,-0.05600
,,, 2.08600000000,-0.04000
,,, 2.08799987500,-0.02400
,,, 2.08999987500,-0.01600
,,, 2.09200000000,0.01600
,,, 2.09399987500,-0.00800
,,, 2.09600000000,-0.00800
,,, 2.09799975000,0.02400
,,, 2.10000000000,0.02400
,,, 2.10200000000,0.06400
,,, 2.10399975000,0.03200
,,, 2.10600000000,0.04000
,,, 2.10800000000,0.04000
,,, 2.11000000000,0.04800
,,, 2.11200000000,0.04800
,,, 2.11399975000,0.02400
,,, 2.11600000000,0.08000
,,, 2.11800000000,0.04800
,,, 2.12000000000,0.03200
,,, 2.12200000000,0.04800
,,, 2.12399975000,0.06400
,,, 2.12600000000,-0.00800
,,, 2.12799975000,0.00
,,, 2.13000000000,-0.01600
,,, 2.13200000000,0.00
,,, 2.13399975000,-0.00800
,,, 2.13600000000,-0.00800
,,, 2.13799975000,-0.00800
,,, 2.13999975000,0.00
,,, 2.14200000000,-0.05600
,,, 2.14399975000,-0.05600
,,, 2.14600000000,-0.00800
,,, 2.14800000000,-0.03200
,,, 2.14999975000,-0.05600
,,, 2.15200000000,-0.06400
,,, 2.15399975000,-0.07200
,,, 2.15600000000,-0.04800
,,, 2.15800000000,-0.01600
,,, 2.15999975000,0.07200
,,, 2.16200000000,0.43200
,,, 2.16399975000,0.20800
,,, 2.16600000000,0.03200
,,, 2.16799975000,0.02400
,,, 2.16999975000,0.04800
,,, 2.17200000000,0.03200
,,, 2.17399975000,0.00
,,, 2.17600000000,0.00
,,, 2.17799975000,0.00
,,, 2.17999975000,0.00
,,, 2.18200000000,0.00
,,, 2.18399975000,0.03200
,,, 2.18599975000,0.00
,,, 2.18800000000,0.03200
,,, 2.18999975000,0.04000
,,, 2.19200000000,0.07200
,,, 2.19399975000,0.01600
,,, 2.19599975000,0.12000
,,, 2.19800000000,0.08000
,,, 2.20000000000,0.07200
,,, 2.20200025000,0.10400
,,, 2.20400000000,0.06400
,,, 2.20600000000,0.04000
,,, 2.20800000000,0.03200
,,, 2.21000000000,0.06400
,,, 2.21200025000,0.03200
,,, 2.21400000000,0.04800
,,, 2.21600000000,0.03200
,,, 2.21800000000,0.00800
,,, 2.22000000000,0.00800
,,, 2.22200000000,-0.00800
,,, 2.22400000000,-0.00800
,,, 2.22600000000,-0.05600
,,, 2.22800025000,-0.05600
,,, 2.23000000000,-0.04000
,,, 2.23200000000,-0.07200
,,, 2.23400000000,-0.12000
,,, 2.23600000000,-0.18400
,,, 2.23800025000,-0.24000
,,, 2.24000000000,-0.12800
,,, 2.24200000000,-0.05600
,,, 2.24400000000,-0.13600
,,, 2.24600000000,-0.12000
,,, 2.24800000000,0.01600
,,, 2.25000000000,0.02400
